pc,type,mispredicts,total,misPermil,dirMiss,tgtMiss,noPredMiss
1bf2e,4,0,133,0,0,0,0
1bf16,2,0,134,0,0,0,0
1bf00,1,0,20,0,0,0,0
1c0b2,0,0,2,0,0,0,0
1bede,2,0,20,0,0,0,0
1bd34,1,0,2,0,0,0,0
1bd2a,0,0,2,0,0,0,0
1b66c,1,0,3,0,0,0,0
1b64e,0,0,1,0,0,0,0
1b644,2,0,1,0,0,0,0
1b63a,0,0,1,0,0,0,0
1c204,0,0,5,0,0,0,0
1c362,0,0,2,0,0,0,0
1c32c,1,0,1,0,0,0,0
1c328,0,0,1,0,0,0,0
1c2c4,4,0,182,0,0,0,0
1c2b4,0,0,182,0,0,0,0
1c256,0,0,1,0,0,0,0
1c248,0,0,1,0,0,0,0
1c238,0,0,1,0,0,0,0
19f66,0,0,1,0,0,0,0
1c1fa,0,0,5,0,0,0,0
1c1f6,0,0,5,0,0,0,0
1c1e2,0,0,2,0,0,0,0
1c1d4,2,0,182,0,0,0,0
1c0f4,4,0,11,0,0,0,0
1c0e2,0,0,11,0,0,0,0
1c0d2,2,0,2,0,0,0,0
18db4,2,0,1,0,0,0,0
18e56,2,0,1,0,0,0,0
18e42,2,0,1,0,0,0,0
18e3a,0,0,1,0,0,0,0
18e30,2,0,1,0,0,0,0
18e2c,2,0,1,0,0,0,0
18e1e,2,0,1,0,0,0,0
18dc2,1,0,1,0,0,0,0
18dbc,2,0,1,0,0,0,0
18e5a,2,0,1,0,0,0,0
18da8,2,0,1,0,0,0,0
18da0,1,0,1,0,0,0,0
18d86,2,0,1,0,0,0,0
18d78,2,0,1,0,0,0,0
18d3a,1,0,1,0,0,0,0
18d34,2,0,1,0,0,0,0
18d2c,2,0,1,0,0,0,0
18d20,2,0,1,0,0,0,0
18ed0,2,0,1,0,0,0,0
18f60,2,0,99,0,0,0,0
18f4e,2,0,99,0,0,0,0
18f22,0,0,1,0,0,0,0
18f0c,2,0,1,0,0,0,0
18f08,2,0,1,0,0,0,0
18efa,2,0,1,0,0,0,0
18ee6,2,0,1,0,0,0,0
18ede,2,0,1,0,0,0,0
18d18,1,0,1,0,0,0,0
18ec2,2,0,1,0,0,0,0
18eba,2,0,1,0,0,0,0
18eac,2,0,1,0,0,0,0
18ea2,2,0,1,0,0,0,0
18e8e,2,0,1,0,0,0,0
18e84,2,0,1,0,0,0,0
18e72,2,0,1,0,0,0,0
18aa2,0,0,101,0,0,0,0
18b04,0,0,200,0,0,0,0
18b00,2,0,200,0,0,0,0
18adc,4,0,101,0,0,0,0
18aca,2,0,2,0,0,0,0
18ac4,2,0,2,0,0,0,0
18aba,2,0,404,0,0,0,0
18ab6,2,0,404,0,0,0,0
18aaa,1,0,101,0,0,0,0
18b10,0,0,200,0,0,0,0
18a42,4,0,2,0,0,0,0
18a36,0,0,2,0,0,0,0
18a32,2,0,2,0,0,0,0
189de,1,0,1,0,0,0,0
189ce,2,0,1,0,0,0,0
189b8,2,0,1,0,0,0,0
189b2,0,0,1,0,0,0,0
18bf8,1,0,1,0,0,0,0
18d08,2,0,1,0,0,0,0
18cf2,2,0,1,0,0,0,0
18c7c,4,0,200,0,0,0,0
18c6e,0,0,200,0,0,0,0
18c6a,0,0,200,0,0,0,0
18c48,4,0,1,0,0,0,0
18c30,2,0,1,0,0,0,0
18c2a,2,0,1,0,0,0,0
18f76,2,0,99,0,0,0,0
18bf2,2,0,1,0,0,0,0
18bea,2,0,1,0,0,0,0
18bde,2,0,1,0,0,0,0
18bd6,1,0,1,0,0,0,0
18bc6,2,0,1,0,0,0,0
18bae,2,0,1,0,0,0,0
18b1e,4,0,200,0,0,0,0
19294,2,0,1,0,0,0,0
193d0,2,0,1,0,0,0,0
193cc,0,0,1,0,0,0,0
193c8,2,0,1,0,0,0,0
193c0,1,0,1,0,0,0,0
193bc,2,0,1,0,0,0,0
193b4,0,0,1,0,0,0,0
192a6,2,0,1,0,0,0,0
192a0,2,0,1,0,0,0,0
193dc,0,0,1,0,0,0,0
19286,2,0,1,0,0,0,0
1927a,2,0,1,0,0,0,0
1926c,2,0,1,0,0,0,0
19266,2,0,1,0,0,0,0
19258,2,0,1,0,0,0,0
19250,2,0,1,0,0,0,0
19242,2,0,1,0,0,0,0
19234,2,0,1,0,0,0,0
19822,4,0,76,0,0,0,0
19e92,1,0,157,0,0,0,0
1997e,4,0,155,0,0,0,0
1997a,0,0,155,0,0,0,0
19938,4,0,172,0,0,0,0
19934,0,0,172,0,0,0,0
198ca,4,0,175,0,0,0,0
198c6,0,0,175,0,0,0,0
198b8,0,0,175,0,0,0,0
1922e,2,0,1,0,0,0,0
19816,0,0,76,0,0,0,0
197b0,0,0,1,0,0,0,0
1972e,4,0,1,0,0,0,0
196fa,2,0,1,0,0,0,0
196ba,2,0,1,0,0,0,0
19684,2,0,1,0,0,0,0
193e6,4,0,1,0,0,0,0
18fc8,2,0,99,0,0,0,0
190b8,2,0,100,0,0,0,0
190ae,2,0,100,0,0,0,0
190a6,2,0,100,0,0,0,0
190a0,2,0,100,0,0,0,0
19092,2,0,100,0,0,0,0
1904a,2,0,1,0,0,0,0
18fda,0,0,1,0,0,0,0
18fd6,2,0,1,0,0,0,0
190be,2,0,100,0,0,0,0
18fb4,2,0,99,0,0,0,0
18fac,2,0,99,0,0,0,0
18fa4,2,0,99,0,0,0,0
18f9c,2,0,99,0,0,0,0
18f94,2,0,99,0,0,0,0
18f8c,2,0,99,0,0,0,0
18f82,2,0,99,0,0,0,0
19104,2,0,100,0,0,0,0
19220,2,0,1,0,0,0,0
19218,2,0,1,0,0,0,0
1920a,2,0,1,0,0,0,0
19202,2,0,1,0,0,0,0
191e6,2,0,1,0,0,0,0
191da,2,0,1,0,0,0,0
1911a,1,0,1,0,0,0,0
1910c,2,0,100,0,0,0,0
1c85e,2,0,1,0,0,0,0
190f4,2,0,100,0,0,0,0
190ee,2,0,100,0,0,0,0
190e8,2,0,100,0,0,0,0
190de,2,0,100,0,0,0,0
190d6,2,0,100,0,0,0,0
190d0,2,0,100,0,0,0,0
190c6,2,0,100,0,0,0,0
20aea,0,0,1,0,0,0,0
20eae,1,0,76,0,0,0,0
20ea8,2,0,76,0,0,0,0
20e9a,2,0,18,0,0,0,0
20e94,4,0,76,0,0,0,0
20e86,0,0,76,0,0,0,0
20e50,0,0,76,0,0,0,0
20b8a,4,0,1,0,0,0,0
20b78,0,0,1,0,0,0,0
20eb8,0,0,58,0,0,0,0
20ada,2,0,1,0,0,0,0
20abe,0,0,1,0,0,0,0
20ab8,2,0,1,0,0,0,0
20ab4,0,0,1,0,0,0,0
20aae,0,0,1,0,0,0,0
20aa6,0,0,1,0,0,0,0
20aa0,2,0,1,0,0,0,0
20a9c,0,0,1,0,0,0,0
211b6,1,0,11,0,0,0,0
21530,0,0,19,0,0,0,0
21524,0,0,289,0,0,0,0
21514,0,0,293,0,0,0,0
21510,0,0,293,0,0,0,0
214e8,0,0,20,0,0,0,0
21436,4,0,4,0,0,0,0
2140e,0,0,4,0,0,0,0
211e2,4,0,16,0,0,0,0
20a96,0,0,1,0,0,0,0
211aa,1,0,20,0,0,0,0
211a4,2,0,20,0,0,0,0
21196,2,0,9,0,0,0,0
21190,4,0,80,0,0,0,0
21182,0,0,80,0,0,0,0
2114c,0,0,80,0,0,0,0
20eba,1,0,58,0,0,0,0
1eaa6,0,0,4,0,0,0,0
1f03e,2,0,56,0,0,0,0
1effe,0,0,157,0,0,0,0
1ef22,4,0,1,0,0,0,0
1edb4,4,0,1,0,0,0,0
1eb7c,4,0,1,0,0,0,0
1eb60,0,0,1,0,0,0,0
1eae8,0,0,1,0,0,0,0
1eabe,0,0,4,0,0,0,0
1f13a,0,0,157,0,0,0,0
1ea8e,0,0,4,0,0,0,0
1ea76,0,0,4,0,0,0,0
1ea5c,0,0,1,0,0,0,0
1ea04,2,0,1,0,0,0,0
1e9cc,2,0,1,0,0,0,0
1e994,2,0,1,0,0,0,0
1e95c,2,0,1,0,0,0,0
20a52,0,0,1,0,0,0,0
20a90,2,0,1,0,0,0,0
20a8c,0,0,1,0,0,0,0
20a86,0,0,1,0,0,0,0
20a80,2,0,1,0,0,0,0
20a7c,0,0,1,0,0,0,0
20a74,2,0,1,0,0,0,0
20a6e,2,0,1,0,0,0,0
20a66,2,0,1,0,0,0,0
21574,0,0,20,0,0,0,0
20a4e,2,0,1,0,0,0,0
1f7e4,4,0,76,0,0,0,0
1f7c2,0,0,76,0,0,0,0
1f7b4,2,0,76,0,0,0,0
1f7a6,2,0,76,0,0,0,0
1f730,0,0,77,0,0,0,0
1f16e,4,0,157,0,0,0,0
21c94,1,0,20,0,0,0,0
21eb6,0,0,20,0,0,0,0
21ea0,0,0,36,0,0,0,0
21e10,1,0,12,0,0,0,0
21e0c,2,0,12,0,0,0,0
21dd4,4,0,16,0,0,0,0
21db6,0,0,16,0,0,0,0
21d7c,2,0,4,0,0,0,0
21d68,2,0,4,0,0,0,0
21ed8,2,0,36,0,0,0,0
21c90,2,0,20,0,0,0,0
21c54,1,0,24,0,0,0,0
21c50,2,0,24,0,0,0,0
21c46,0,0,4,0,0,0,0
21c36,0,0,4,0,0,0,0
21c2e,0,0,4,0,0,0,0
21c22,0,0,24,0,0,0,0
21c02,2,0,9,0,0,0,0
22092,4,0,36,0,0,0,0
22c66,2,0,1,0,0,0,0
22c46,4,0,1,0,0,0,0
22c22,2,0,1,0,0,0,0
22750,4,0,1,0,0,0,0
2273a,2,0,1,0,0,0,0
220bc,1,0,36,0,0,0,0
220ac,1,0,36,0,0,0,0
220a6,2,0,36,0,0,0,0
21b92,1,0,16,0,0,0,0
2205e,2,0,20,0,0,0,0
21f8a,1,0,24,0,0,0,0
21f86,2,0,24,0,0,0,0
21f80,1,0,19,0,0,0,0
21f7c,2,0,19,0,0,0,0
21f08,1,0,20,0,0,0,0
21eec,2,0,36,0,0,0,0
217b8,1,0,74,0,0,0,0
21868,4,0,259,0,0,0,0
21842,1,0,148,0,0,0,0
21836,2,0,259,0,0,0,0
21834,0,0,259,0,0,0,0
2180e,1,0,111,0,0,0,0
217ce,2,0,182,0,0,0,0
217c4,0,0,108,0,0,0,0
217ba,0,0,108,0,0,0,0
2192e,1,0,74,0,0,0,0
21798,0,0,407,0,0,0,0
215d6,1,0,4,0,0,0,0
215d0,0,0,4,0,0,0,0
215cc,2,0,4,0,0,0,0
215bc,1,0,9,0,0,0,0
215b6,2,0,9,0,0,0,0
21592,4,0,20,0,0,0,0
219be,4,0,1334,0,0,0,0
21b6e,0,0,16,0,0,0,0
21a8c,4,0,628,0,0,0,0
21a3a,2,0,628,0,0,0,0
21a2a,0,0,628,0,0,0,0
21a1c,0,0,628,0,0,0,0
21a0a,0,0,628,0,0,0,0
219d4,1,0,77,0,0,0,0
219c6,0,0,135,0,0,0,0
1e8f4,2,0,1,0,0,0,0
219a0,0,0,1411,0,0,0,0
21992,1,0,77,0,0,0,0
21972,2,0,1411,0,0,0,0
2196a,0,0,1411,0,0,0,0
2195e,0,0,1411,0,0,0,0
21952,0,0,1411,0,0,0,0
2194a,0,0,1411,0,0,0,0
1cdea,2,0,1,0,0,0,0
1ceac,2,0,157,0,0,0,0
1ce76,0,0,157,0,0,0,0
1ce72,0,0,157,0,0,0,0
1ce5e,0,0,157,0,0,0,0
1ce5a,2,0,157,0,0,0,0
1ce4e,0,0,157,0,0,0,0
1ce38,0,0,157,0,0,0,0
1cdfe,1,0,1,0,0,0,0
1ced4,2,0,157,0,0,0,0
1cc0c,1,0,3,0,0,0,0
1cc08,2,0,3,0,0,0,0
1cbe4,1,0,1,0,0,0,0
1cbb6,1,0,1,0,0,0,0
1cbae,2,0,1,0,0,0,0
1cba0,2,0,1,0,0,0,0
1cb98,1,0,5,0,0,0,0
1cb8e,2,0,5,0,0,0,0
1cfea,2,0,156,0,0,0,0
1d0bc,2,0,56,0,0,0,0
1d044,1,0,628,0,0,0,0
1d038,0,0,628,0,0,0,0
1d032,2,0,628,0,0,0,0
1d02a,1,0,101,0,0,0,0
1d024,0,0,101,0,0,0,0
1d020,4,0,157,0,0,0,0
1cffe,0,0,157,0,0,0,0
1cb84,1,0,1,0,0,0,0
1cf6e,2,0,628,0,0,0,0
1cf36,1,0,157,0,0,0,0
1cf1a,0,0,157,0,0,0,0
1cefe,2,0,157,0,0,0,0
1cef0,2,0,157,0,0,0,0
1ceea,2,0,157,0,0,0,0
1cee2,0,0,157,0,0,0,0
1c90a,0,0,15,0,0,0,0
1c9da,0,0,4,0,0,0,0
1c9c6,1,0,16,0,0,0,0
1c9b8,2,0,16,0,0,0,0
1c9a0,2,0,16,0,0,0,0
1c99a,2,0,16,0,0,0,0
1c988,2,0,15,0,0,0,0
1c96e,2,0,16,0,0,0,0
1c912,0,0,15,0,0,0,0
1c9de,0,0,28,0,0,0,0
1c8ee,0,0,96,0,0,0,0
1c8ea,0,0,15,0,0,0,0
1c8e6,0,0,15,0,0,0,0
1c8d2,1,0,16,0,0,0,0
1c8b6,0,0,16,0,0,0,0
1c8b0,4,0,1,0,0,0,0
1c874,0,0,1,0,0,0,0
1ca8e,0,0,1,0,0,0,0
1cb7c,2,0,1,0,0,0,0
1cb72,1,0,1,0,0,0,0
1cb64,1,0,1,0,0,0,0
1cb4a,2,0,4,0,0,0,0
1cb40,0,0,3,0,0,0,0
1cae6,1,0,1,0,0,0,0
1cae0,2,0,1,0,0,0,0
1cace,2,0,1,0,0,0,0
1d0ca,2,0,157,0,0,0,0
1ca60,2,0,1,0,0,0,0
1ca56,1,0,1,0,0,0,0
1ca4e,2,0,1,0,0,0,0
1ca40,2,0,1,0,0,0,0
1ca2c,2,0,6,0,0,0,0
1ca10,1,0,1,0,0,0,0
1c9f4,0,0,4,0,0,0,0
1d968,0,0,4,0,0,0,0
1e4da,0,0,1,0,0,0,0
1e4c8,0,0,1,0,0,0,0
1dd1a,4,0,161,0,0,0,0
1d9b8,1,0,5,0,0,0,0
1d996,1,0,5,0,0,0,0
1d98e,2,0,5,0,0,0,0
1d978,1,0,4,0,0,0,0
1d974,2,0,4,0,0,0,0
1e4f0,2,0,1,0,0,0,0
1d964,2,0,4,0,0,0,0
1d95c,4,0,5,0,0,0,0
1d936,0,0,1,0,0,0,0
1d932,0,0,1,0,0,0,0
1d8ee,0,0,4,0,0,0,0
1d8da,0,0,5,0,0,0,0
1d894,1,0,3,0,0,0,0
1e682,0,0,1,0,0,0,0
1e8ba,2,0,1,0,0,0,0
1e886,0,0,1,0,0,0,0
1e862,0,0,1,0,0,0,0
1e806,0,0,1,0,0,0,0
1e724,4,0,1,0,0,0,0
1e6b4,0,0,1,0,0,0,0
1e6ac,0,0,1,0,0,0,0
1e6a2,0,0,1,0,0,0,0
1d874,1,0,3,0,0,0,0
1e67c,2,0,1,0,0,0,0
1e658,2,0,1,0,0,0,0
1e652,0,0,1,0,0,0,0
1e602,0,0,1,0,0,0,0
1e5fc,2,0,1,0,0,0,0
1e5f6,0,0,1,0,0,0,0
1e52a,2,0,1,0,0,0,0
1d3b6,0,0,11,0,0,0,0
1d6e4,0,0,1,0,0,0,0
1d414,1,0,1,0,0,0,0
1d410,2,0,1,0,0,0,0
1d408,0,0,1,0,0,0,0
1d3f4,2,0,1,0,0,0,0
1d3de,2,0,1,0,0,0,0
1d3cc,2,0,1,0,0,0,0
1d3c2,0,0,1,0,0,0,0
1d720,0,0,1,0,0,0,0
1d398,2,0,1,0,0,0,0
1d392,2,0,1,0,0,0,0
1d380,2,0,1,0,0,0,0
1d37c,4,0,1,0,0,0,0
1d366,0,0,1,0,0,0,0
1d318,0,0,1,0,0,0,0
1d0d2,1,0,157,0,0,0,0
1d7ee,0,0,2,0,0,0,0
1d86c,2,0,3,0,0,0,0
1d858,1,0,2,0,0,0,0
1d854,2,0,2,0,0,0,0
1d848,0,0,2,0,0,0,0
1d844,2,0,2,0,0,0,0
1d83c,4,0,3,0,0,0,0
1d818,0,0,1,0,0,0,0
1d814,0,0,1,0,0,0,0
18958,1,0,1,0,0,0,0
1d7da,0,0,3,0,0,0,0
1d7a4,1,0,1,0,0,0,0
1d784,1,0,1,0,0,0,0
1d77c,2,0,1,0,0,0,0
1d74c,4,0,1,0,0,0,0
1d728,0,0,1,0,0,0,0
1d724,0,0,1,0,0,0,0
1300a,2,0,1,0,0,0,0
130ba,2,0,1,0,0,0,0
130a4,2,0,1,0,0,0,0
1308e,2,0,1,0,0,0,0
13078,2,0,1,0,0,0,0
13062,2,0,1,0,0,0,0
1304c,2,0,1,0,0,0,0
13036,2,0,1,0,0,0,0
13020,2,0,1,0,0,0,0
130d0,2,0,1,0,0,0,0
12ff4,2,0,1,0,0,0,0
12fde,2,0,1,0,0,0,0
12fc8,2,0,1,0,0,0,0
12fb2,2,0,1,0,0,0,0
12f9c,2,0,1,0,0,0,0
12f86,2,0,1,0,0,0,0
12f70,2,0,1,0,0,0,0
12f5a,2,0,1,0,0,0,0
13184,2,0,1,0,0,0,0
1323c,2,0,1,0,0,0,0
13226,2,0,1,0,0,0,0
13210,2,0,1,0,0,0,0
131fc,1,0,1,0,0,0,0
131e0,2,0,1,0,0,0,0
131ca,2,0,1,0,0,0,0
131b4,2,0,1,0,0,0,0
131a0,1,0,1,0,0,0,0
12f44,2,0,1,0,0,0,0
1316e,2,0,1,0,0,0,0
13158,2,0,1,0,0,0,0
13144,1,0,1,0,0,0,0
13128,2,0,1,0,0,0,0
13112,2,0,1,0,0,0,0
130fc,2,0,1,0,0,0,0
130e6,2,0,1,0,0,0,0
12cf0,2,0,1,0,0,0,0
12da4,2,0,1,0,0,0,0
12d8e,2,0,1,0,0,0,0
12d78,2,0,1,0,0,0,0
12d62,2,0,1,0,0,0,0
12d4c,2,0,1,0,0,0,0
12d38,1,0,1,0,0,0,0
12d1c,2,0,1,0,0,0,0
12d06,2,0,1,0,0,0,0
12dc0,1,0,1,0,0,0,0
12cdc,1,0,1,0,0,0,0
12cc0,2,0,1,0,0,0,0
12cac,1,0,1,0,0,0,0
12c90,2,0,1,0,0,0,0
12c80,2,0,1,0,0,0,0
12c6a,2,0,1,0,0,0,0
12c54,2,0,1,0,0,0,0
12e76,2,0,1,0,0,0,0
12f2e,2,0,1,0,0,0,0
12f18,2,0,1,0,0,0,0
12f04,1,0,1,0,0,0,0
12ee8,2,0,1,0,0,0,0
12ed2,2,0,1,0,0,0,0
12ebc,2,0,1,0,0,0,0
12ea8,1,0,1,0,0,0,0
12e8c,2,0,1,0,0,0,0
13258,1,0,1,0,0,0,0
12e60,2,0,1,0,0,0,0
12e4c,1,0,1,0,0,0,0
12e30,2,0,1,0,0,0,0
12e1a,2,0,1,0,0,0,0
12e04,2,0,1,0,0,0,0
12df0,1,0,1,0,0,0,0
12dd4,2,0,1,0,0,0,0
136a2,1,0,1,0,0,0,0
13750,2,0,1,0,0,0,0
1373a,2,0,1,0,0,0,0
13724,2,0,1,0,0,0,0
1370e,2,0,1,0,0,0,0
136f8,2,0,1,0,0,0,0
136e2,2,0,1,0,0,0,0
136cc,2,0,1,0,0,0,0
136b6,2,0,1,0,0,0,0
13766,2,0,1,0,0,0,0
13686,2,0,1,0,0,0,0
13670,2,0,1,0,0,0,0
1365a,2,0,1,0,0,0,0
13644,2,0,1,0,0,0,0
1362e,2,0,1,0,0,0,0
1361a,1,0,1,0,0,0,0
135fe,2,0,1,0,0,0,0
135e8,2,0,1,0,0,0,0
13816,2,0,1,0,0,0,0
138c6,2,0,1,0,0,0,0
138b0,2,0,1,0,0,0,0
1389a,2,0,1,0,0,0,0
13884,2,0,1,0,0,0,0
1386e,2,0,1,0,0,0,0
13858,2,0,1,0,0,0,0
13842,2,0,1,0,0,0,0
1382c,2,0,1,0,0,0,0
135d2,2,0,1,0,0,0,0
13800,2,0,1,0,0,0,0
137ea,2,0,1,0,0,0,0
137d4,2,0,1,0,0,0,0
137be,2,0,1,0,0,0,0
137a8,2,0,1,0,0,0,0
13792,2,0,1,0,0,0,0
1377c,2,0,1,0,0,0,0
13366,2,0,1,0,0,0,0
1342e,2,0,1,0,0,0,0
13418,2,0,1,0,0,0,0
13402,2,0,1,0,0,0,0
133ee,1,0,1,0,0,0,0
133d2,2,0,1,0,0,0,0
133bc,2,0,1,0,0,0,0
133a6,2,0,1,0,0,0,0
13392,1,0,1,0,0,0,0
1344a,1,0,1,0,0,0,0
13340,2,0,1,0,0,0,0
1331a,2,0,1,0,0,0,0
132f4,2,0,1,0,0,0,0
132ce,2,0,1,0,0,0,0
132a8,2,0,1,0,0,0,0
13282,2,0,1,0,0,0,0
1326c,2,0,1,0,0,0,0
13502,1,0,1,0,0,0,0
135be,1,0,1,0,0,0,0
135a2,2,0,1,0,0,0,0
1358e,1,0,1,0,0,0,0
13572,2,0,1,0,0,0,0
1355e,1,0,1,0,0,0,0
13542,2,0,1,0,0,0,0
1352c,2,0,1,0,0,0,0
13516,2,0,1,0,0,0,0
12c3e,2,0,1,0,0,0,0
134e6,2,0,1,0,0,0,0
134d0,2,0,1,0,0,0,0
134ba,2,0,1,0,0,0,0
134a4,2,0,1,0,0,0,0
1348e,2,0,1,0,0,0,0
1347a,1,0,1,0,0,0,0
1345e,2,0,1,0,0,0,0
123de,2,0,1,0,0,0,0
12482,2,0,1,0,0,0,0
1246c,2,0,1,0,0,0,0
1245a,2,0,1,0,0,0,0
12444,2,0,1,0,0,0,0
12432,2,0,1,0,0,0,0
1241c,2,0,1,0,0,0,0
1240c,1,0,1,0,0,0,0
123f0,2,0,1,0,0,0,0
12494,2,0,1,0,0,0,0
123c8,2,0,1,0,0,0,0
123b8,1,0,1,0,0,0,0
1239c,2,0,1,0,0,0,0
1238a,2,0,1,0,0,0,0
12374,2,0,1,0,0,0,0
12364,1,0,1,0,0,0,0
12348,2,0,1,0,0,0,0
12336,2,0,1,0,0,0,0
1254c,1,0,1,0,0,0,0
12618,2,0,1,0,0,0,0
12608,1,0,1,0,0,0,0
125ec,2,0,1,0,0,0,0
125a8,2,0,1,0,0,0,0
1259c,2,0,1,0,0,0,0
1258c,2,0,1,0,0,0,0
12580,2,0,1,0,0,0,0
12574,2,0,1,0,0,0,0
12320,2,0,1,0,0,0,0
12530,2,0,1,0,0,0,0
12520,1,0,1,0,0,0,0
124f6,2,0,1,0,0,0,0
124e0,2,0,1,0,0,0,0
124d6,2,0,1,0,0,0,0
124c0,2,0,1,0,0,0,0
124b0,1,0,1,0,0,0,0
12104,2,0,1,0,0,0,0
121a8,2,0,1,0,0,0,0
12198,1,0,1,0,0,0,0
1217c,2,0,1,0,0,0,0
1216a,2,0,1,0,0,0,0
12154,2,0,1,0,0,0,0
12142,2,0,1,0,0,0,0
1212c,2,0,1,0,0,0,0
1211a,2,0,1,0,0,0,0
121be,2,0,1,0,0,0,0
120f2,2,0,1,0,0,0,0
120dc,2,0,1,0,0,0,0
120ca,2,0,1,0,0,0,0
120b4,2,0,1,0,0,0,0
120a2,2,0,1,0,0,0,0
1208c,2,0,1,0,0,0,0
1207a,2,0,1,0,0,0,0
12266,2,0,1,0,0,0,0
12310,1,0,1,0,0,0,0
122f4,2,0,1,0,0,0,0
122e2,2,0,1,0,0,0,0
122cc,2,0,1,0,0,0,0
122ba,2,0,1,0,0,0,0
122a4,2,0,1,0,0,0,0
12294,1,0,1,0,0,0,0
12278,2,0,1,0,0,0,0
12634,1,0,1,0,0,0,0
12250,2,0,1,0,0,0,0
12240,1,0,1,0,0,0,0
12224,2,0,1,0,0,0,0
12212,2,0,1,0,0,0,0
121fc,2,0,1,0,0,0,0
121ec,1,0,1,0,0,0,0
121d0,2,0,1,0,0,0,0
129c6,2,0,1,0,0,0,0
12a7a,2,0,1,0,0,0,0
12a64,2,0,1,0,0,0,0
12a50,1,0,1,0,0,0,0
12a34,2,0,1,0,0,0,0
12a1e,2,0,1,0,0,0,0
12a08,2,0,1,0,0,0,0
129f2,2,0,1,0,0,0,0
129dc,2,0,1,0,0,0,0
12a90,2,0,1,0,0,0,0
129b0,2,0,1,0,0,0,0
1299a,2,0,1,0,0,0,0
12984,2,0,1,0,0,0,0
1296e,2,0,1,0,0,0,0
12958,2,0,1,0,0,0,0
12942,2,0,1,0,0,0,0
1292c,2,0,1,0,0,0,0
12b4c,2,0,1,0,0,0,0
12c2a,1,0,1,0,0,0,0
12c0e,2,0,1,0,0,0,0
12bf8,2,0,1,0,0,0,0
12be2,2,0,1,0,0,0,0
12bce,1,0,1,0,0,0,0
12bb2,2,0,1,0,0,0,0
12b9e,1,0,1,0,0,0,0
12b62,2,0,1,0,0,0,0
12916,2,0,1,0,0,0,0
12b38,1,0,1,0,0,0,0
12b1c,2,0,1,0,0,0,0
12b08,1,0,1,0,0,0,0
12aec,2,0,1,0,0,0,0
12ad8,1,0,1,0,0,0,0
12abc,2,0,1,0,0,0,0
12aa6,2,0,1,0,0,0,0
126d8,1,0,1,0,0,0,0
1278a,2,0,1,0,0,0,0
12774,2,0,1,0,0,0,0
1275e,2,0,1,0,0,0,0
12748,2,0,1,0,0,0,0
12734,1,0,1,0,0,0,0
12718,2,0,1,0,0,0,0
12702,2,0,1,0,0,0,0
126ec,2,0,1,0,0,0,0
127a0,2,0,1,0,0,0,0
126bc,2,0,1,0,0,0,0
126aa,2,0,1,0,0,0,0
12694,2,0,1,0,0,0,0
12682,2,0,1,0,0,0,0
1266c,2,0,1,0,0,0,0
1265a,2,0,1,0,0,0,0
12644,2,0,1,0,0,0,0
12850,2,0,1,0,0,0,0
12900,2,0,1,0,0,0,0
128ea,2,0,1,0,0,0,0
128d4,2,0,1,0,0,0,0
128be,2,0,1,0,0,0,0
128a8,2,0,1,0,0,0,0
12892,2,0,1,0,0,0,0
1287c,2,0,1,0,0,0,0
12866,2,0,1,0,0,0,0
138dc,2,0,1,0,0,0,0
1283a,2,0,1,0,0,0,0
12824,2,0,1,0,0,0,0
1280e,2,0,1,0,0,0,0
127f8,2,0,1,0,0,0,0
127e2,2,0,1,0,0,0,0
127cc,2,0,1,0,0,0,0
127b6,2,0,1,0,0,0,0
17b86,0,0,1,0,0,0,0
17e6c,2,0,18,0,0,0,0
17e60,2,0,18,0,0,0,0
17e48,2,0,18,0,0,0,0
17e40,2,0,18,0,0,0,0
17e34,2,0,18,0,0,0,0
17bb4,1,0,1,0,0,0,0
17ba4,2,0,1,0,0,0,0
17b8c,2,0,1,0,0,0,0
17e78,2,0,18,0,0,0,0
1644c,4,0,19,0,0,0,0
1643e,2,0,19,0,0,0,0
16438,2,0,19,0,0,0,0
163f0,4,0,19,0,0,0,0
163d0,2,0,19,0,0,0,0
163c4,2,0,19,0,0,0,0
163b6,2,0,19,0,0,0,0
163a8,2,0,19,0,0,0,0
17fb4,1,0,1,0,0,0,0
18350,2,0,75,0,0,0,0
18346,2,0,170,0,0,0,0
18342,2,0,170,0,0,0,0
1833a,0,0,95,0,0,0,0
18336,1,0,38,0,0,0,0
182ce,4,0,56,0,0,0,0
182c2,0,0,56,0,0,0,0
182be,2,0,56,0,0,0,0
1639a,2,0,19,0,0,0,0
17fa4,2,0,1,0,0,0,0
17f8c,2,0,1,0,0,0,0
17f86,0,0,1,0,0,0,0
17f60,4,0,19,0,0,0,0
17f48,2,0,19,0,0,0,0
17f40,2,0,19,0,0,0,0
17e8a,4,0,18,0,0,0,0
15294,1,0,1,0,0,0,0
153a0,1,0,1,0,0,0,0
15390,2,0,1,0,0,0,0
1537a,2,0,1,0,0,0,0
15374,0,0,1,0,0,0,0
1531a,1,0,1,0,0,0,0
1530a,2,0,1,0,0,0,0
152f4,2,0,1,0,0,0,0
152ee,0,0,1,0,0,0,0
153fa,0,0,1,0,0,0,0
15284,2,0,1,0,0,0,0
1526e,2,0,1,0,0,0,0
15268,0,0,1,0,0,0,0
14ae4,1,0,1,0,0,0,0
